qtr_yr,TICKER,qdate,dpr,roe,roa,GProf,npm,fcf_ocf,cash_debt,cash_lt,ocf_lct,totdebt_invcap,de_ratio,debt_ebitda,intcov_ratio,curr_ratio,cash_ratio,quick_ratio,DIVAMT,change_div,Industry
Q2 2014,WMB,2014-06-30,2.927,0.045,0.079,0.09,0.055,-1.141,0.122,0.043,0.805,0.586,3.515,6.087,1.897,0.861,0.37,0.759,0.425,-1,Energy
Q3 2014,WMB,2014-09-30,0.654,0.209,0.078,0.081,0.266,-1.454,0.122,0.032,0.657,0.565,3.398,6.734,1.664,0.799,0.295,0.7,0.56,-1,Energy
Q4 2014,WMB,2014-12-31,0.669,0.193,0.064,0.062,0.276,-0.906,0.07,0.008,0.824,0.528,3.463,8.669,1.509,0.736,0.093,0.646,0.57,-1,Energy
Q1 2015,WMB,2015-03-31,0.77,0.174,0.065,0.071,0.268,-0.741,0.07,0.015,0.915,0.541,3.338,7.66,1.29,0.736,0.17,0.639,0.58,-1,Energy
Q2 2015,WMB,2015-06-30,0.837,0.159,0.062,0.071,0.265,-0.355,0.07,0.009,0.979,0.542,3.595,7.65,1.207,0.59,0.094,0.513,0.59,-1,Energy
Q3 2015,WMB,2015-09-30,5.288,0.026,0.059,0.073,0.045,-0.134,0.07,0.007,0.989,0.561,3.895,7.608,1.217,0.495,0.073,0.435,0.64,0,Energy
Q4 2015,WMB,2015-12-31,5.834853658536584,-0.048,0.066,0.08,-0.078,-0.183,0.082,0.003,1.072,0.612,5.334,7.434,1.394,0.612,0.04,0.561,0.64,0,Energy
Q1 2016,WMB,2016-03-31,5.834853658536584,-0.059,0.066,0.081,-0.097,-0.022,0.082,0.005,0.864,0.603,4.807,7.241,1.369,0.424,0.046,0.378,0.64,0,Energy
Q2 2016,WMB,2016-06-30,5.834853658536584,-0.109,0.068,0.082,-0.17,0.029,0.082,0.004,0.894,0.622,5.497,7.279,1.364,0.539,0.044,0.493,0.64,1,Energy
Q3 2016,WMB,2016-09-30,5.834853658536584,-0.109,0.071,0.086,-0.154,0.133,0.082,0.004,1.018,0.636,6.166,7.157,1.411,0.645,0.045,0.596,0.2,0,Energy
Q4 2016,WMB,2016-12-31,5.834853658536584,-0.044,0.074,0.09,-0.057,0.44,0.112,0.005,1.242,0.641,7.062,6.626,1.466,0.496,0.058,0.449,0.2,-1,Energy
Q1 2017,WMB,2017-03-31,114.571,0.002,0.077,0.09,0.002,0.413,0.112,0.008,1.368,0.632,5.78,6.477,1.605,0.812,0.1,0.76,0.3,0,Energy
Q2 2017,WMB,2017-06-30,2.836,0.049,0.079,0.091,0.062,0.412,0.112,0.021,1.211,0.628,5.011,6.25,1.695,0.865,0.245,0.816,0.3,0,Energy
Q3 2017,WMB,2017-09-30,2.593,0.042,0.078,0.09,0.059,0.364,0.112,0.03,1.206,0.615,4.397,6.075,1.702,0.932,0.344,0.881,0.3,0,Energy
Q4 2017,WMB,2017-12-31,0.456,0.201,0.077,0.089,0.271,0.061,0.085,0.03,0.966,0.572,3.125,5.845,1.654,0.824,0.34,0.781,0.3,-1,Energy
Q1 2018,WMB,2018-03-31,0.525,0.147,0.078,0.089,0.24,-0.076,0.085,0.042,0.948,0.598,3.549,5.923,1.759,0.971,0.473,0.921,0.34,0,Energy
Q2 2018,WMB,2018-06-30,0.528,0.154,0.08,0.091,0.242,-0.125,0.085,0.029,1.26,0.583,3.376,5.683,1.807,0.922,0.399,0.86,0.34,0,Energy
Q3 2018,WMB,2018-09-30,0.581,0.164,0.083,0.093,0.241,-0.101,0.085,0.02,1.28,0.58,2.778,5.585,1.902,0.85,0.263,0.79,0.34,0,Energy
Q4 2018,WMB,2018-12-31,5.834853658536584,-0.011,0.083,0.096,-0.018,0.011,0.112,0.006,1.818,0.584,1.999,5.866,1.807,0.808,0.093,0.737,0.34,-1,Energy
Q1 2019,WMB,2019-03-31,5.834853658536584,-0.008,0.084,0.095,-0.013,0.194,0.112,0.004,1.261,0.596,2.234,5.746,1.845,0.587,0.049,0.534,0.38,0,Energy
Q2 2019,WMB,2019-06-30,23.525,0.004,0.086,0.097,0.007,0.357,0.112,0.009,1.171,0.599,2.036,5.696,1.897,0.558,0.087,0.513,0.38,0,Energy
Q3 2019,WMB,2019-09-30,10.632,0.01,0.088,0.1,0.019,0.372,0.112,0.011,1.155,0.603,2.094,5.592,1.93,0.489,0.1,0.448,0.38,0,Energy
Q4 2019,WMB,2019-12-31,2.137,0.055,0.09,0.101,0.105,0.429,0.124,0.01,0.931,0.613,2.221,5.462,1.975,0.398,0.073,0.367,0.38,-1,Energy
Q1 2020,WMB,2020-03-31,12.467,0.01,0.09,0.102,0.019,0.462,0.124,0.015,1.158,0.601,2.217,5.42,1.997,0.516,0.136,0.478,0.4,0,Energy
Q2 2020,WMB,2020-06-30,13.252,0.01,0.091,0.103,0.019,0.523,0.124,0.017,1.276,0.607,2.303,5.386,2.042,0.584,0.175,0.542,0.4,0,Energy
Q3 2020,WMB,2020-09-30,8.307,0.016,0.093,0.105,0.03,0.602,0.124,0.016,1.299,0.61,2.375,5.343,2.082,0.663,0.182,0.613,0.4,0,Energy
Q4 2020,WMB,2020-12-31,9.332,0.015,0.096,0.108,0.027,0.646,0.118,0.005,1.508,0.623,2.514,5.223,2.175,0.616,0.061,0.558,0.4,-1,Energy
Q1 2021,WMB,2021-03-31,1.7,0.083,0.099,0.11,0.137,0.671,0.118,0.021,1.428,0.624,2.514,5.134,2.28,0.755,0.243,0.699,0.41,0,Energy
Q2 2021,WMB,2021-06-30,1.709,0.084,0.1,0.11,0.129,0.629,0.118,0.021,1.233,0.635,2.573,5.119,2.288,0.693,0.221,0.638,0.41,0,Energy
Q3 2021,WMB,2021-09-30,1.966,0.074,0.094,0.104,0.107,0.679,0.118,0.022,1.077,0.646,2.678,5.404,2.054,0.648,0.184,0.591,0.41,0,Energy
Q4 2021,WMB,2021-12-31,1.316,0.11,0.098,0.106,0.143,0.686,0.118,0.05,0.793,0.664,2.934,5.305,2.256,0.915,0.338,0.839,0.41,-1,Energy
Q1 2022,WMB,2022-03-31,1.373,0.108,0.097,0.109,0.14,0.691,0.118,0.029,0.915,0.655,2.836,5.148,2.191,0.735,0.206,0.671,0.425,0,Energy
Q2 2022,WMB,2022-06-30,1.301,0.114,0.094,0.106,0.146,0.721,0.118,0.02,0.828,0.655,2.909,5.235,2.08,0.717,0.131,0.651,0.425,0,Energy
Q3 2022,WMB,2022-09-30,1.028,0.146,0.104,0.116,0.177,0.64,0.118,0.024,0.955,0.652,2.961,4.744,2.49,0.791,0.163,0.722,0.425,0,Energy
Q1 2010,WFC,2010-03-31,0.821,0.136,0.027,0.054,0.12,1.0,0.025,0.046,0.0,0.79,9.678,7.395,0.0,0.0,0.0,0.0,0.05,0,Financials
Q2 2010,WFC,2010-06-30,0.709,0.121,0.028,0.054,0.121,1.0,0.025,0.059,0.0,0.774,9.448,7.022,0.0,0.0,0.0,0.0,0.05,0,Financials
Q3 2010,WFC,2010-09-30,0.589,0.114,0.029,0.055,0.124,1.0,0.025,0.068,0.0,0.784,9.409,6.64,0.0,0.0,0.0,0.0,0.05,0,Financials
Q4 2010,WFC,2010-12-31,0.09,0.111,0.029,0.055,0.133,1.0,0.017,0.083,0.0,0.854,8.895,5.806,0.0,0.0,0.0,0.0,0.05,0,Financials
Q1 2011,WFC,2011-03-31,0.226,0.12,0.031,0.058,0.148,1.0,0.017,0.083,0.0,0.763,8.822,5.641,0.0,0.0,0.0,0.0,0.05,-1,Financials
Q1 2011,WFC,2011-03-31,0.226,0.12,0.031,0.058,0.148,1.0,0.017,0.083,0.0,0.763,8.822,5.641,0.0,0.0,0.0,0.0,0.07,-1,Financials
Q2 2011,WFC,2011-06-30,0.245,0.123,0.032,0.058,0.16,1.0,0.017,0.087,0.0,0.75,8.573,5.265,0.0,0.0,0.0,0.0,0.12,0,Financials
Q3 2011,WFC,2011-09-30,0.263,0.126,0.032,0.058,0.171,1.0,0.017,0.094,0.0,0.734,8.478,4.99,0.0,0.0,0.0,0.0,0.12,0,Financials
Q4 2011,WFC,2011-12-31,0.169,0.125,0.031,0.055,0.181,1.0,0.012,0.053,0.0,0.702,8.303,4.368,0.0,0.0,0.0,0.0,0.12,0,Financials
Q1 2012,WFC,2012-03-31,0.312,0.129,0.032,0.057,0.185,1.0,0.012,0.08,0.0,0.682,8.299,4.471,0.0,0.0,0.0,0.0,0.12,1,Financials
Q1 2012,WFC,2012-03-31,0.312,0.129,0.032,0.057,0.185,1.0,0.012,0.08,0.0,0.682,8.299,4.471,0.0,0.0,0.0,0.0,0.1,-1,Financials
Q2 2012,WFC,2012-06-30,0.332,0.132,0.032,0.057,0.192,1.0,0.012,0.074,0.0,0.672,8.243,4.285,0.0,0.0,0.0,0.0,0.22,0,Financials
Q3 2012,WFC,2012-09-30,0.346,0.135,0.033,0.058,0.199,1.0,0.012,0.075,0.0,0.662,8.096,4.145,0.0,0.0,0.0,0.0,0.22,0,Financials
Q4 2012,WFC,2012-12-31,0.259,0.133,0.033,0.055,0.207,1.0,0.046,0.125,0.0,0.683,7.973,4.088,0.0,0.0,0.0,0.0,0.22,-1,Financials
Q1 2013,WFC,2013-03-31,0.344,0.141,0.033,0.057,0.219,1.0,0.046,0.106,0.0,0.656,7.942,4.052,0.0,0.0,0.0,0.0,0.25,-1,Financials
Q2 2013,WFC,2013-06-30,0.352,0.144,0.033,0.057,0.229,1.0,0.046,0.119,0.0,0.648,7.904,3.974,0.0,0.0,0.0,0.0,0.3,0,Financials
Q3 2013,WFC,2013-09-30,0.365,0.145,0.033,0.056,0.239,1.0,0.046,0.133,0.0,0.648,7.907,4.058,0.0,0.0,0.0,0.0,0.3,0,Financials
Q4 2013,WFC,2013-12-31,0.291,0.141,0.031,0.053,0.248,1.0,0.043,0.171,0.0,0.665,7.914,4.453,0.0,0.0,0.0,0.0,0.3,0,Financials
Q1 2014,WFC,2014-03-31,0.385,0.149,0.032,0.054,0.259,1.0,0.043,0.157,0.0,0.643,7.88,4.267,0.0,0.0,0.0,0.0,0.3,-1,Financials
Q2 2014,WFC,2014-06-30,0.398,0.147,0.031,0.053,0.262,1.0,0.043,0.17,0.0,0.65,7.874,4.511,0.0,0.0,0.0,0.0,0.35,0,Financials
Q3 2014,WFC,2014-09-30,0.411,0.145,0.031,0.052,0.262,1.0,0.043,0.18,0.0,0.659,7.893,4.679,0.0,0.0,0.0,0.0,0.35,0,Financials
Q4 2014,WFC,2014-12-31,0.326,0.137,0.03,0.049,0.261,1.0,0.012,0.184,0.0,0.702,8.085,5.143,0.0,0.0,0.0,0.0,0.35,0,Financials
Q1 2015,WFC,2015-03-31,0.446,0.14,0.03,0.05,0.258,1.0,0.012,0.189,0.0,0.683,8.039,5.134,0.0,0.0,0.0,0.0,0.35,-1,Financials
Q2 2015,WFC,2015-06-30,0.459,0.138,0.029,0.049,0.257,1.0,0.012,0.184,0.0,0.696,8.096,5.315,0.0,0.0,0.0,0.0,0.375,0,Financials
Q3 2015,WFC,2015-09-30,0.464,0.137,0.028,0.049,0.256,1.0,0.012,0.18,0.0,0.708,8.12,5.422,0.0,0.0,0.0,0.0,0.375,0,Financials
Q4 2015,WFC,2015-12-31,0.356,0.129,0.028,0.047,0.254,1.0,0.009,0.179,0.0,0.821,8.194,6.191,0.0,0.0,0.0,0.0,0.375,0,Financials
Q1 2016,WFC,2016-03-31,0.493,0.132,0.027,0.047,0.248,1.0,0.009,0.176,0.0,0.76,8.188,6.109,0.0,0.0,0.0,0.0,0.375,-1,Financials
Q2 2016,WFC,2016-06-30,0.501,0.13,0.027,0.046,0.244,1.0,0.009,0.181,0.0,0.787,8.261,6.716,0.0,0.0,0.0,0.0,0.38,0,Financials
Q3 2016,WFC,2016-09-30,0.51,0.127,0.026,0.045,0.239,1.0,0.009,0.182,0.0,0.813,8.384,7.305,0.0,0.0,0.0,0.0,0.38,0,Financials
Q4 2016,WFC,2016-12-31,0.376,0.122,0.025,0.043,0.235,1.0,0.0,0.162,0.0,0.826,8.599,7.497,0.0,0.0,0.0,0.0,0.38,0,Financials
Q1 2017,WFC,2017-03-31,0.519,0.124,0.025,0.044,0.234,1.0,0.0,0.176,0.0,0.808,8.567,7.641,0.0,0.0,0.0,0.0,0.38,0,Financials
Q2 2017,WFC,2017-06-30,0.513,0.126,0.025,0.044,0.234,1.0,0.0,0.171,0.0,0.792,8.577,7.381,0.0,0.0,0.0,0.0,0.38,-1,Financials
Q3 2017,WFC,2017-09-30,0.544,0.119,0.024,0.044,0.221,1.0,0.0,0.169,0.0,0.772,8.534,7.234,0.0,0.0,0.0,0.0,0.39,0,Financials
Q4 2017,WFC,2017-12-31,0.373,0.119,0.024,0.043,0.229,1.0,0.011,0.169,0.0,0.835,8.358,7.069,0.0,0.0,0.0,0.0,0.39,0,Financials
Q1 2018,WFC,2018-03-31,0.536,0.12,0.024,0.044,0.222,1.0,0.011,0.166,0.0,0.769,8.391,7.136,0.0,0.0,0.0,0.0,0.39,0,Financials
Q2 2018,WFC,2018-06-30,0.557,0.115,0.023,0.044,0.214,1.0,0.011,0.161,0.0,0.771,8.329,7.207,0.0,0.0,0.0,0.0,0.39,-1,Financials
Q3 2018,WFC,2018-09-30,0.53,0.123,0.024,0.044,0.226,1.0,0.011,0.156,0.0,0.779,8.335,7.169,0.0,0.0,0.0,0.0,0.43,0,Financials
Q4 2018,WFC,2018-12-31,0.381,0.12,0.024,0.045,0.222,1.0,0.021,0.149,0.0,0.882,8.594,7.262,0.0,0.0,0.0,0.0,0.43,-1,Financials
Q1 2019,WFC,2019-03-31,0.511,0.129,0.024,0.044,0.226,1.0,0.021,0.147,0.0,0.8,8.44,7.442,0.0,0.0,0.0,0.0,0.45,0,Financials
Q2 2019,WFC,2019-06-30,0.489,0.136,0.024,0.044,0.233,1.0,0.021,0.15,0.0,0.813,8.569,7.69,0.0,0.0,0.0,0.0,0.45,-1,Financials
Q3 2019,WFC,2019-09-30,0.528,0.129,0.023,0.043,0.219,1.0,0.021,0.15,0.0,0.827,8.725,8.133,0.0,0.0,0.0,0.0,0.51,0,Financials
Q4 2019,WFC,2019-12-31,0.471,0.11,0.021,0.042,0.191,1.0,0.004,0.14,0.0,0.885,9.239,8.424,0.0,0.0,0.0,0.0,0.51,0,Financials
Q1 2020,WFC,2020-03-31,0.901,0.084,0.018,0.038,0.149,1.0,0.004,0.144,0.0,0.827,9.198,9.904,0.0,0.0,0.0,0.0,0.51,0,Financials
Q2 2020,WFC,2020-06-30,4.202,0.027,0.012,0.032,0.05,1.0,0.004,0.152,0.0,0.803,9.529,14.544,0.0,0.0,0.0,0.0,0.51,1,Financials
Q3 2020,WFC,2020-09-30,5.907,0.019,0.011,0.031,0.037,1.0,0.004,0.161,0.0,0.766,9.674,14.372,0.0,0.0,0.0,0.0,0.1,0,Financials
Q4 2020,WFC,2020-12-31,2.933,0.019,0.01,0.03,0.041,1.0,0.001,0.187,0.0,0.743,9.524,13.751,0.0,0.0,0.0,0.0,0.1,0,Financials
Q1 2021,WFC,2021-03-31,1.019,0.044,0.013,0.034,0.088,1.0,0.001,0.192,0.0,0.699,9.649,10.469,0.0,0.0,0.0,0.0,0.1,0,Financials
Q2 2021,WFC,2021-06-30,0.268,0.104,0.02,0.04,0.209,1.0,0.001,0.193,0.0,0.673,9.447,6.569,0.0,0.0,0.0,0.0,0.1,-1,Financials
Q3 2021,WFC,2021-09-30,0.263,0.114,0.021,0.041,0.235,1.0,0.001,0.195,0.0,0.649,9.38,5.886,0.0,0.0,0.0,0.0,0.2,0,Financials
Q4 2021,WFC,2021-12-31,0.12,0.127,0.022,0.042,0.264,1.0,-0.007,0.171,0.0,0.588,9.338,4.592,0.0,0.0,0.0,0.0,0.2,-1,Financials
Q1 2022,WFC,2022-03-31,0.274,0.122,0.022,0.042,0.257,1.0,-0.007,0.178,0.0,0.587,9.413,4.859,0.0,0.0,0.0,0.0,0.25,0,Financials
Q2 2022,WFC,2022-06-30,0.351,0.106,0.02,0.039,0.229,1.0,-0.007,0.16,0.0,0.577,9.519,5.203,0.0,0.0,0.0,0.0,0.25,-1,Financials
Q3 2022,WFC,2022-09-30,0.402,0.099,0.019,0.039,0.203,1.0,-0.007,0.145,0.0,0.585,9.599,5.336,0.0,0.0,0.0,0.0,0.3,0,Financials
Q1 2010,APA,2010-03-31,0.096,0.123,0.251,0.257,0.225,0.246,0.34,0.131,2.294,0.244,0.767,0.742,13.551,2.032,0.748,1.778,0.15,0,Energy
Q2 2010,APA,2010-06-30,0.08,0.147,0.273,0.275,0.246,0.263,0.34,0.148,2.694,0.237,0.755,0.667,15.68,2.057,0.832,1.822,0.15,0,Energy
Q3 2010,APA,2010-09-30,0.075,0.165,0.287,0.275,0.26,-0.145,0.34,0.137,2.71,0.232,0.729,0.657,16.529,1.963,0.768,1.742,0.15,0,Energy
Q4 2010,APA,2010-12-31,0.071,0.132,0.249,0.214,0.249,-0.839,0.353,0.007,1.909,0.251,0.78,0.914,15.771,0.988,0.038,0.827,0.15,0,Energy
Q1 2011,APA,2011-03-31,0.089,0.168,0.282,0.264,0.259,-0.72,0.353,0.053,2.474,0.238,0.745,0.706,16.158,1.33,0.287,1.15,0.15,0,Energy
Q2 2011,APA,2011-06-30,0.092,0.164,0.28,0.263,0.262,-0.506,0.353,0.038,2.309,0.239,0.749,0.704,16.573,1.148,0.194,0.988,0.15,0,Energy
Q3 2011,APA,2011-09-30,0.095,0.153,0.275,0.269,0.255,-0.181,0.353,0.028,2.276,0.233,0.75,0.664,17.416,1.061,0.137,0.913,0.15,0,Energy
Q4 2011,APA,2011-12-31,0.051,0.147,0.261,0.248,0.273,0.289,0.432,0.013,2.005,0.202,0.794,0.58,18.705,0.968,0.059,0.836,0.15,0,Energy
Q1 2012,APA,2012-03-31,0.092,0.135,0.257,0.256,0.244,0.264,0.432,0.026,2.197,0.213,0.759,0.615,17.785,1.059,0.123,0.923,0.15,-1,Energy
Q2 2012,APA,2012-06-30,0.119,0.101,0.223,0.222,0.197,0.218,0.432,0.016,2.133,0.22,0.79,0.731,14.024,1.009,0.079,0.872,0.17,0,Energy
Q3 2012,APA,2012-09-30,0.163,0.072,0.192,0.192,0.15,0.042,0.432,0.012,1.825,0.239,0.843,0.915,10.818,0.964,0.06,0.826,0.17,0,Energy
Q4 2012,APA,2012-12-31,0.137,0.055,0.184,0.179,0.118,-0.121,0.289,0.005,1.536,0.289,0.937,1.192,9.578,0.896,0.029,0.732,0.17,0,Energy
Q1 2013,APA,2013-03-31,0.219,0.054,0.177,0.179,0.12,-0.137,0.289,0.01,1.688,0.278,0.913,1.15,8.874,0.902,0.05,0.749,0.17,-1,Energy
Q2 2013,APA,2013-06-30,0.166,0.071,0.183,0.186,0.161,-0.207,0.289,0.008,1.679,0.285,0.93,1.13,9.738,0.906,0.042,0.742,0.2,0,Energy
Q3 2013,APA,2013-09-30,0.15,0.076,0.184,0.191,0.175,-0.156,0.289,0.016,1.817,0.277,0.908,1.077,9.927,0.991,0.089,0.815,0.2,0,Energy
Q4 2013,APA,2013-12-31,0.145,0.056,0.172,0.179,0.136,-0.141,0.375,0.073,2.093,0.216,0.786,0.923,8.24,1.354,0.406,1.165,0.2,0,Energy
Q1 2014,APA,2014-03-31,0.166,0.057,0.163,0.172,0.15,-0.17,0.375,0.045,2.03,0.241,0.833,1.067,8.793,1.206,0.266,1.021,0.2,-1,Energy
Q2 2014,APA,2014-06-30,0.211,0.042,0.156,0.165,0.116,-0.23,0.375,0.058,2.003,0.224,0.8,1.042,8.574,1.266,0.336,1.084,0.25,0,Energy
Q3 2014,APA,2014-09-30,3.475,0.002,0.128,0.135,0.007,-0.298,0.375,0.051,2.009,0.224,0.819,1.279,5.8,1.192,0.303,1.018,0.25,0,Energy
Q4 2014,APA,2014-12-31,2.6686666666666667,-0.127,0.083,0.095,-0.355,-0.462,0.304,0.028,2.309,0.286,1.072,2.302,-0.899,1.751,0.21,1.558,0.25,0,Energy
Q1 2015,APA,2015-03-31,2.6686666666666667,-0.14,0.011,0.02,-0.508,-0.723,0.304,0.027,1.512,0.274,0.969,17.506,-8.124,1.213,0.16,1.053,0.25,0,Energy
Q2 2015,APA,2015-06-30,2.6686666666666667,-0.193,-0.018,-0.008,-0.738,-0.734,0.304,0.046,1.454,0.307,1.055,-11.007,-10.908,1.403,0.286,1.232,0.25,0,Energy
Q3 2015,APA,2015-09-30,2.6686666666666667,-0.327,-0.084,-0.087,-1.258,-0.667,0.304,0.065,1.358,0.348,1.192,-2.479,-17.083,1.597,0.409,1.402,0.25,0,Energy
Q4 2015,APA,2015-12-31,2.6686666666666667,-1.144,-0.586,-1.143,-3.501,-0.735,0.204,0.1,1.621,0.675,5.695,-0.401,-52.139,2.038,0.797,1.728,0.25,0,Energy
Q1 2016,APA,2016-03-31,2.6686666666666667,-0.659,-0.075,-0.071,-1.704,-0.416,0.204,0.114,1.307,0.489,2.076,-3.694,-16.669,2.071,0.886,1.769,0.25,0,Energy
Q2 2016,APA,2016-06-30,2.6686666666666667,-1.027,-0.098,-0.083,-1.76,-0.481,0.204,0.088,1.134,0.552,2.797,-3.587,-16.497,1.999,0.742,1.677,0.25,0,Energy
Q3 2016,APA,2016-09-30,2.6686666666666667,-0.839,0.025,0.057,-1.129,-0.292,0.204,0.082,1.143,0.589,3.275,15.738,-9.742,2.04,0.739,1.714,0.25,0,Energy
Q4 2016,APA,2016-12-31,2.6686666666666667,-0.237,0.119,0.136,-0.256,0.198,0.164,0.093,1.319,0.527,2.379,3.482,-1.254,1.759,0.747,1.5,0.25,0,Energy
Q1 2017,APA,2017-03-31,2.6686666666666667,-0.11,0.13,0.151,-0.136,0.287,0.164,0.088,1.504,0.519,2.305,3.022,-0.135,1.907,0.768,1.622,0.25,0,Energy
Q2 2017,APA,2017-06-30,12.621,0.003,0.125,0.158,0.005,0.197,0.164,0.098,1.288,0.521,2.276,2.95,0.233,1.77,0.703,1.544,0.25,0,Energy
Q3 2017,APA,2017-09-30,0.574,0.082,0.135,0.169,0.118,0.036,0.164,0.113,1.126,0.521,2.164,2.764,0.717,1.661,0.717,1.469,0.25,0,Energy
Q4 2017,APA,2017-12-31,0.292,0.164,0.15,0.183,0.227,-0.137,0.185,0.127,0.947,0.507,1.771,2.552,1.433,1.453,0.651,1.309,0.25,0,Energy
Q1 2018,APA,2018-03-31,0.307,0.154,0.157,0.19,0.207,-0.207,0.185,0.118,1.011,0.509,1.868,2.414,1.894,1.503,0.62,1.35,0.25,0,Energy
Q2 2018,APA,2018-06-30,0.444,0.108,0.181,0.214,0.132,-0.163,0.185,0.108,1.219,0.504,1.773,2.109,2.976,1.434,0.584,1.278,0.25,0,Energy
Q3 2018,APA,2018-09-30,0.436,0.109,0.21,0.241,0.122,-0.058,0.185,0.083,1.444,0.495,1.72,1.82,4.454,1.369,0.457,1.212,0.25,0,Energy
Q4 2018,APA,2018-12-31,9.5,0.005,0.194,0.229,0.005,-0.034,0.296,0.056,1.716,0.486,1.791,1.944,3.35,1.221,0.324,1.039,0.25,0,Energy
Q1 2019,APA,2019-03-31,9.5,-0.019,0.188,0.221,-0.021,-0.035,0.296,0.05,1.654,0.496,1.762,2.045,2.887,1.222,0.287,1.05,0.25,0,Energy
Q2 2019,APA,2019-06-30,9.5,-0.091,0.169,0.202,-0.102,-0.049,0.296,0.042,1.549,0.5,1.837,2.301,1.58,1.191,0.241,1.008,0.25,0,Energy
Q3 2019,APA,2019-09-30,9.5,-0.128,0.15,0.182,-0.148,-0.091,0.296,0.034,1.43,0.508,1.93,2.644,0.444,1.136,0.2,0.935,0.25,0,Energy
Q4 2019,APA,2019-12-31,2.6686666666666667,-0.639,0.047,0.084,-0.566,-0.033,0.219,0.019,1.546,0.649,4.021,9.625,-6.011,1.057,0.133,0.787,0.25,0,Energy
Q1 2020,APA,2020-03-31,2.6686666666666667,-1.304,-0.181,-0.173,-1.32,0.051,0.219,0.027,1.375,0.626,3.517,-2.354,-16.531,1.07,0.172,0.837,0.25,1,Energy
Q2 2020,APA,2020-06-30,2.6686666666666667,-1.402,-0.245,-0.247,-1.597,-0.081,0.219,0.019,1.065,0.743,7.816,-1.948,-17.661,0.998,0.13,0.745,0.025,0,Energy
Q3 2020,APA,2020-09-30,2.6686666666666667,-1.532,-0.29,-0.302,-1.674,-0.03,0.219,0.019,0.957,0.906,-41.111,-1.883,-17.222,1.039,0.139,0.762,0.025,0,Energy
Q4 2020,APA,2020-12-31,2.6686666666666667,-0.1661590909090909,-0.164,-0.162,-1.154,0.062,0.109,0.02,1.061,1.017,-7.799,-3.566,-10.123,1.411,0.2,1.035,0.025,0,Energy
Q1 2021,APA,2021-03-31,37.0,-0.1661590909090909,0.176,0.213,0.002,0.34,0.109,0.021,1.085,1.02,-8.346,3.923,1.166,1.319,0.191,0.975,0.025,0,Energy
Q2 2021,APA,2021-06-30,0.296,-0.1661590909090909,0.241,0.273,0.117,0.591,0.109,0.043,1.684,0.996,-9.323,2.859,3.191,1.526,0.381,1.186,0.025,0,Energy
Q3 2021,APA,2021-09-30,0.205,-0.1661590909090909,0.275,0.308,0.086,0.658,0.109,0.047,1.859,0.982,-10.333,2.372,4.562,1.489,0.388,1.177,0.025,-1,Energy
Q4 2021,APA,2021-12-31,0.089,-0.1661590909090909,0.326,0.356,0.12,0.682,0.263,0.023,1.651,1.043,-8.344,1.83,6.412,1.124,0.143,0.901,0.0625,-1,Energy
Q1 2022,APA,2022-03-31,0.035,-0.1661590909090909,0.357,0.406,0.285,0.667,0.263,0.043,1.895,0.972,-13.773,1.577,8.183,1.288,0.276,1.038,0.125,0,Energy
Q2 2022,APA,2022-06-30,0.039,-0.1661590909090909,0.435,0.487,0.307,0.692,0.263,0.024,1.928,0.939,-23.153,1.166,11.572,1.152,0.135,0.933,0.125,0,Energy
Q3 2022,APA,2022-09-30,0.042,0.062,0.476,0.524,0.334,0.55,0.263,0.022,1.841,0.896,-112.89,1.002,13.655,1.116,0.108,0.92,0.125,0,Energy
Q1 2010,HBAN,2010-03-31,0.5151041666666666,-0.175,-0.008,0.009,-0.193,0.961,0.043,0.045,0.0,0.549,8.598,-12.699,0.0,0.0,0.0,0.0,0.01,0,Financials
Q2 2010,HBAN,2010-06-30,0.5151041666666666,-0.12,-0.003,0.014,-0.14,0.95,0.043,0.039,0.0,0.543,8.519,-29.857,0.0,0.0,0.0,0.0,0.01,0,Financials
Q3 2010,HBAN,2010-09-30,0.5151041666666666,-0.048,0.004,0.022,-0.056,0.937,0.043,0.034,0.0,0.554,8.6,26.071,0.0,0.0,0.0,0.0,0.01,0,Financials
Q4 2010,HBAN,2010-12-31,0.215,0.076,0.02,0.038,0.098,0.919,0.017,0.02,0.0,0.678,9.806,5.666,0.0,0.0,0.0,0.0,0.01,0,Financials
Q1 2011,HBAN,2011-03-31,1.274,0.1,0.023,0.042,0.127,0.936,0.017,0.027,0.0,0.617,9.073,4.679,0.0,0.0,0.0,0.0,0.01,0,Financials
Q2 2011,HBAN,2011-06-30,0.661,0.117,0.025,0.044,0.161,0.913,0.017,0.025,0.0,0.636,9.224,4.228,0.0,0.0,0.0,0.0,0.01,-1,Financials
Q3 2011,HBAN,2011-09-30,0.455,0.119,0.025,0.045,0.178,0.908,0.017,0.029,0.0,0.643,9.391,4.039,0.0,0.0,0.0,0.0,0.04,0,Financials
Q4 2011,HBAN,2011-12-31,0.169,0.112,0.025,0.045,0.184,0.91,0.033,0.025,0.0,0.605,9.05,3.383,0.0,0.0,0.0,0.0,0.04,0,Financials
Q1 2012,HBAN,2012-03-31,0.278,0.116,0.026,0.046,0.192,0.869,0.033,0.03,0.0,0.589,9.099,3.487,0.0,0.0,0.0,0.0,0.04,0,Financials
