gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
161844,90505,2012-12-31,2012-12-31,2013-03-31,73.376,0.19,14.244,27.623,28.317,30.459,30.459,4.173,15.193,2.028,0.137,0.305,0.221,0.455,0.185,0.257,0.153,0.199,0.14,0.088,0.204,0.114,0.204,0.128,0.113,0.228,0.376,0.539,0.544,0.589,0.031,0.03,0.186,0.01,0.406,0.462,3.018,0.01,0.194,0.75,1.292,1.166,0.226,0.526,0.784,1.398,0.609,0.594,1.912,5.95,7.98,0.96,1.69,1.707,47.784,153.923,0.501,7.054,57.722,0.592,1.576,6.002,0,0.009,0,-0.069,6.41,1.467,2.48%,LVS,51783410
161844,90505,2012-12-31,2012-12-31,2013-04-30,73.286,0.19,14.244,27.574,28.266,30.405,30.405,4.168,15.174,2.028,0.137,0.305,0.221,0.455,0.185,0.257,0.153,0.199,0.14,0.088,0.204,0.114,0.204,0.128,0.113,0.228,0.376,0.539,0.544,0.589,0.031,0.03,0.186,0.01,0.406,0.462,3.018,0.01,0.194,0.75,1.292,1.166,0.226,0.526,0.784,1.398,0.609,0.594,1.912,5.95,7.98,0.96,1.69,1.707,47.784,153.923,0.501,7.054,57.722,0.592,1.576,6.002,0,0.009,0,-0.069,6.402,1.465,2.49%,LVS,51783410
161844,90505,2012-12-31,2013-03-31,2013-05-31,79.22,0.161,14.002,28.244,28.382,30,30,4.092,14.579,2.237,0.137,0.302,0.217,0.45,0.187,0.261,0.156,0.186,0.139,0.088,0.189,0.117,0.189,0.128,0.114,0.234,0.421,0.502,0.507,0.544,0.03,0.03,0.236,0.009,0.356,0.434,2.761,0.01,0.196,0.748,1.399,1.3,0.226,0.619,0.757,1.169,0.574,0.55,1.596,6.475,8.689,1.208,1.948,1.964,50.138,151.749,0.52,6.615,49.042,0.608,1.446,4.802,0,0.009,0,-0.075,6.364,,2.42%,LVS,51783410
161844,90505,2012-12-31,2013-03-31,2013-06-30,72.42,0.161,14.002,25.82,25.946,27.425,27.425,3.741,13.328,2.237,0.137,0.302,0.217,0.45,0.187,0.261,0.156,0.186,0.139,0.088,0.189,0.117,0.189,0.128,0.114,0.234,0.421,0.502,0.507,0.544,0.03,0.03,0.236,0.009,0.356,0.434,2.761,0.01,0.196,0.748,1.399,1.3,0.226,0.619,0.757,1.169,0.574,0.55,1.596,6.475,8.689,1.208,1.948,1.964,50.138,151.749,0.52,6.615,49.042,0.608,1.446,4.802,0,0.009,0,-0.075,5.817,,2.65%,LVS,51783410
161844,90505,2012-12-31,2013-03-31,2013-07-31,76.032,0.161,14.002,27.107,27.24,28.793,28.793,3.927,13.993,2.237,0.137,0.302,0.217,0.45,0.187,0.261,0.156,0.186,0.139,0.088,0.189,0.117,0.189,0.128,0.114,0.234,0.421,0.502,0.507,0.544,0.03,0.03,0.236,0.009,0.356,0.434,2.761,0.01,0.196,0.748,1.399,1.3,0.226,0.619,0.757,1.169,0.574,0.55,1.596,6.475,8.689,1.208,1.948,1.964,50.138,151.749,0.52,6.615,49.042,0.608,1.446,4.802,0,0.009,0,-0.075,6.108,,2.52%,LVS,51783410
161844,90505,2012-12-31,2013-06-30,2013-08-31,66.468,0.176,13.364,24.5,24.715,24.715,24.715,3.765,12.675,1.952,0.153,0.312,0.229,0.451,0.209,0.281,0.171,0.229,0.158,0.088,0.234,0.138,0.234,0.145,0.128,0.25,0.414,0.505,0.522,0.55,0.03,0.029,0.214,0.009,0.383,0.438,2.541,0.033,0.219,0.725,1.347,1.285,0.226,0.698,0.764,1.193,0.585,0.561,1.684,7.645,9.938,0.979,1.655,1.669,49.417,159.291,0.554,6.758,53.033,0.66,1.593,6.46,0,0.009,0,-0.08,6.053,,2.48%,LVS,51783410
161844,90505,2012-12-31,2013-06-30,2013-09-30,78.347,0.176,13.364,28.878,29.132,29.132,29.132,4.438,14.94,1.952,0.153,0.312,0.229,0.451,0.209,0.281,0.171,0.229,0.158,0.088,0.234,0.138,0.234,0.145,0.128,0.25,0.414,0.505,0.522,0.55,0.03,0.029,0.214,0.009,0.383,0.438,2.541,0.033,0.219,0.725,1.347,1.285,0.226,0.698,0.764,1.193,0.585,0.561,1.684,7.645,9.938,0.979,1.655,1.669,49.417,159.291,0.554,6.758,53.033,0.66,1.593,6.46,0,0.009,0,-0.08,7.135,,2.11%,LVS,51783410
161844,90505,2012-12-31,2013-06-30,2013-10-31,82.829,0.176,13.364,30.53,30.798,30.798,30.798,4.692,15.795,1.952,0.153,0.312,0.229,0.451,0.209,0.281,0.171,0.229,0.158,0.088,0.234,0.138,0.234,0.145,0.128,0.25,0.414,0.505,0.522,0.55,0.03,0.029,0.214,0.009,0.383,0.438,2.541,0.033,0.219,0.725,1.347,1.285,0.226,0.698,0.764,1.193,0.585,0.561,1.684,7.645,9.938,0.979,1.655,1.669,49.417,159.291,0.554,6.758,53.033,0.66,1.593,6.46,0,0.009,0,-0.08,7.543,,1.99%,LVS,51783410
161844,90505,2012-12-31,2013-09-30,2013-11-30,72.759,0.142,12.92,26.647,26.746,27.359,27.359,4.453,14.52,1.732,0.164,0.326,0.247,0.455,0.224,0.292,0.193,0.273,0.186,0.088,0.28,0.161,0.28,0.171,0.149,0.272,0.406,0.508,0.542,0.556,0.03,0.028,0.202,0.009,0.399,0.445,2.288,0.063,0.245,0.698,1.329,1.251,0.226,0.756,0.776,1.22,0.596,0.574,1.79,8.739,11.634,0.823,1.429,1.442,47.614,169.853,0.597,7.087,60.459,0.728,1.79,9.226,0,0.009,0,-0.084,7.571,0.823,1.95%,LVS,51783410
161844,90505,2012-12-31,2013-09-30,2013-12-31,80.057,0.142,12.92,29.32,29.429,30.103,30.103,4.9,15.977,1.732,0.164,0.326,0.247,0.455,0.224,0.292,0.193,0.273,0.186,0.088,0.28,0.161,0.28,0.171,0.149,0.272,0.406,0.508,0.542,0.556,0.03,0.028,0.202,0.009,0.399,0.445,2.288,0.063,0.245,0.698,1.329,1.251,0.226,0.756,0.776,1.22,0.596,0.574,1.79,8.739,11.634,0.823,1.429,1.442,47.614,169.853,0.597,7.087,60.459,0.728,1.79,9.226,0,0.009,0,-0.084,8.33,0.906,1.78%,LVS,51783410
161844,90505,2012-12-31,2013-09-30,2014-01-31,77.672,0.142,12.92,28.446,28.552,29.206,29.206,4.754,15.501,1.732,0.164,0.326,0.247,0.455,0.224,0.292,0.193,0.273,0.186,0.088,0.28,0.161,0.28,0.171,0.149,0.272,0.406,0.508,0.542,0.556,0.03,0.028,0.202,0.009,0.399,0.445,2.288,0.063,0.245,0.698,1.329,1.251,0.226,0.756,0.776,1.22,0.596,0.574,1.79,8.739,11.634,0.823,1.429,1.442,47.614,169.853,0.597,7.087,60.459,0.728,1.79,9.226,0,0.009,0,-0.084,8.082,0.879,1.83%,LVS,51783410
161844,90505,2013-12-31,2013-12-31,2014-02-28,61.464,0.121,16.465,29.601,29.704,30.556,30.556,5.031,15.604,0.5,0.167,0.328,0.252,0.454,0.228,0.295,0.201,0.306,0.2,0.06,0.313,0.17,0.313,0.181,0.158,0.275,0.406,0.497,0.517,0.55,0.028,0.028,0.273,0.008,0.319,0.43,2.162,0.039,0.237,0.71,1.443,1.418,0.336,0.798,0.788,1.197,0.582,0.563,1.725,9.359,12.567,1.153,1.749,1.762,44.07,175.166,0.614,7.69,66.591,0.729,1.796,5.771,0,0.009,0,-0.095,8.837,0.333,1.64%,LVS,51783410
161844,90505,2013-12-31,2013-12-31,2014-03-31,58.241,0.121,16.465,28.049,28.146,28.953,28.953,4.767,14.786,0.5,0.167,0.328,0.252,0.454,0.228,0.295,0.201,0.306,0.2,0.06,0.313,0.17,0.313,0.181,0.158,0.275,0.406,0.497,0.517,0.55,0.028,0.028,0.273,0.008,0.319,0.43,2.162,0.039,0.237,0.71,1.443,1.418,0.336,0.798,0.788,1.197,0.582,0.563,1.725,9.359,12.567,1.153,1.749,1.762,44.07,175.166,0.614,7.69,66.591,0.729,1.796,5.771,0,0.009,0,-0.095,8.374,0.316,2.48%,LVS,51783410
161844,90505,2013-12-31,2013-12-31,2014-04-30,56.881,0.121,16.465,27.476,27.571,28.362,28.362,4.656,14.44,0.5,0.167,0.328,0.252,0.454,0.228,0.295,0.201,0.306,0.2,0.06,0.313,0.17,0.313,0.181,0.158,0.275,0.406,0.497,0.517,0.55,0.028,0.028,0.273,0.008,0.319,0.43,2.162,0.039,0.237,0.71,1.443,1.418,0.336,0.798,0.788,1.197,0.582,0.563,1.725,9.359,12.567,1.153,1.749,1.762,44.07,175.166,0.614,7.69,66.591,0.729,1.796,5.771,0,0.009,0,-0.095,8.178,0.309,2.53%,LVS,51783410
161844,90505,2013-12-31,2014-03-31,2014-05-31,58.006,0.114,13.818,24.292,24.292,25.089,25.089,4.27,13.191,0.79,0.173,0.334,0.261,0.457,0.238,0.301,0.217,0.326,0.22,0.06,0.334,0.192,0.334,0.205,0.173,0.295,0.412,0.499,0.539,0.547,0.031,0.028,0.239,0.008,0.352,0.439,2.03,0.075,0.259,0.686,1.412,1.367,0.336,0.797,0.787,1.182,0.592,0.57,1.763,10.025,13.6,0.923,1.478,1.49,41.633,189.326,0.647,8.049,64.662,0.795,1.928,8.617,0,0.009,0,-0.098,8.289,0.395,2.61%,LVS,51783410
161844,90505,2013-12-31,2014-03-31,2014-06-30,57.778,0.114,13.818,24.197,24.197,24.99,24.99,4.253,13.139,0.79,0.173,0.334,0.261,0.457,0.238,0.301,0.217,0.326,0.22,0.06,0.334,0.192,0.334,0.205,0.173,0.295,0.412,0.499,0.539,0.547,0.031,0.028,0.239,0.008,0.352,0.439,2.03,0.075,0.259,0.686,1.412,1.367,0.336,0.797,0.787,1.182,0.592,0.57,1.763,10.025,13.6,0.923,1.478,1.49,41.633,189.326,0.647,8.049,64.662,0.795,1.928,8.617,0,0.009,0,-0.098,8.257,0.393,2.62%,LVS,51783410
161844,90505,2013-12-31,2014-03-31,2014-07-31,55.982,0.114,13.818,23.444,23.444,24.213,24.213,4.121,12.73,0.79,0.173,0.334,0.261,0.457,0.238,0.301,0.217,0.326,0.22,0.06,0.334,0.192,0.334,0.205,0.173,0.295,0.412,0.499,0.539,0.547,0.031,0.028,0.239,0.008,0.352,0.439,2.03,0.075,0.259,0.686,1.412,1.367,0.336,0.797,0.787,1.182,0.592,0.57,1.763,10.025,13.6,0.923,1.478,1.49,41.633,189.326,0.647,8.049,64.662,0.795,1.928,8.617,0,0.009,0,-0.098,8,0.381,2.71%,LVS,51783410
161844,90505,2013-12-31,2014-06-30,2014-08-31,44.047,0.121,14.218,19.913,19.973,20.528,20.528,3.605,11.145,0.815,0.178,0.339,0.267,0.459,0.244,0.306,0.225,0.345,0.229,0.06,0.353,0.202,0.353,0.214,0.181,0.303,0.403,0.51,0.542,0.559,0.03,0.028,0.25,0.008,0.331,0.447,1.996,0.06,0.242,0.704,1.549,1.48,0.336,0.785,0.798,1.238,0.596,0.577,1.799,10.462,14.137,1.034,1.599,1.612,38.928,191.274,0.661,8.585,66.421,0.803,1.994,7.475,0,0.009,0,-0.096,7.194,0.565,3.01%,LVS,51783410
161844,90505,2013-12-31,2014-06-30,2014-09-30,41.199,0.121,14.218,18.626,18.682,19.201,19.201,3.372,10.424,0.815,0.178,0.339,0.267,0.459,0.244,0.306,0.225,0.345,0.229,0.06,0.353,0.202,0.353,0.214,0.181,0.303,0.403,0.51,0.542,0.559,0.03,0.028,0.25,0.008,0.331,0.447,1.996,0.06,0.242,0.704,1.549,1.48,0.336,0.785,0.798,1.238,0.596,0.577,1.799,10.462,14.137,1.034,1.599,1.612,38.928,191.274,0.661,8.585,66.421,0.803,1.994,7.475,0,0.009,0,-0.096,6.729,0.528,3.21%,LVS,51783410
161844,90505,2013-12-31,2014-06-30,2014-10-31,41.232,0.121,14.218,18.641,18.697,19.216,19.216,3.374,10.433,0.815,0.178,0.339,0.267,0.459,0.244,0.306,0.225,0.345,0.229,0.06,0.353,0.202,0.353,0.214,0.181,0.303,0.403,0.51,0.542,0.559,0.03,0.028,0.25,0.008,0.331,0.447,1.996,0.06,0.242,0.704,1.549,1.48,0.336,0.785,0.798,1.238,0.596,0.577,1.799,10.462,14.137,1.034,1.599,1.612,38.928,191.274,0.661,8.585,66.421,0.803,1.994,7.475,0,0.009,0,-0.096,6.735,0.529,3.21%,LVS,51783410
161844,90505,2013-12-31,2014-09-30,2014-11-30,37.263,0.148,13.972,18.955,19.012,19.184,19.184,3.446,10.433,0.843,0.182,0.34,0.268,0.46,0.248,0.311,0.224,0.354,0.227,0.06,0.362,0.201,0.362,0.211,0.18,0.305,0.392,0.521,0.538,0.571,0.029,0.028,0.25,0.008,0.32,0.451,2.001,0.03,0.216,0.731,1.743,1.693,0.336,0.777,0.797,1.299,0.598,0.581,1.819,10.559,14.069,1.156,1.762,1.777,36.925,189.021,0.663,9.023,66.857,0.79,2.014,6.598,0,0.009,0,-0.098,6.925,0.618,3.14%,LVS,51783410
161844,90505,2013-12-31,2014-09-30,2014-12-31,34.027,0.148,13.972,17.31,17.361,17.518,17.518,3.147,9.527,0.843,0.182,0.34,0.268,0.46,0.248,0.311,0.224,0.354,0.227,0.06,0.362,0.201,0.362,0.211,0.18,0.305,0.392,0.521,0.538,0.571,0.029,0.028,0.25,0.008,0.32,0.451,2.001,0.03,0.216,0.731,1.743,1.693,0.336,0.777,0.797,1.299,0.598,0.581,1.819,10.559,14.069,1.156,1.762,1.777,36.925,189.021,0.663,9.023,66.857,0.79,2.014,6.598,0,0.009,0,-0.098,6.324,0.564,3.44%,LVS,51783410
161844,90505,2013-12-31,2014-09-30,2015-01-31,31.81,0.148,13.972,16.182,16.23,16.377,16.377,2.942,8.906,0.843,0.182,0.34,0.268,0.46,0.248,0.311,0.224,0.354,0.227,0.06,0.362,0.201,0.362,0.211,0.18,0.305,0.392,0.521,0.538,0.571,0.029,0.028,0.25,0.008,0.32,0.451,2.001,0.03,0.216,0.731,1.743,1.693,0.336,0.777,0.797,1.299,0.598,0.581,1.819,10.559,14.069,1.156,1.762,1.777,36.925,189.021,0.663,9.023,66.857,0.79,2.014,6.598,0,0.009,0,-0.098,5.912,0.527,3.68%,LVS,51783410
161844,90505,2014-12-31,2014-12-31,2015-02-28,25.727,0.159,10.895,16.073,16.073,16.165,16.165,3.115,9.401,0.839,0.195,0.355,0.282,0.469,0.263,0.323,0.23,0.373,0.237,0.064,0.382,0.203,0.382,0.214,0.186,0.306,0.381,0.523,0.528,0.578,0.029,0.029,0.263,0.008,0.291,0.447,1.93,0.01,0.203,0.742,1.909,1.782,0.362,0.756,0.798,1.336,0.597,0.583,1.849,11.02,14.484,1.295,1.898,1.914,37.462,185.253,0.647,8.912,66.793,0.771,2.022,5.885,0,0.01,0,-0.088,6.138,0.507,3.51%,LVS,51783410
161844,90505,2014-12-31,2014-12-31,2015-03-31,24.886,0.159,10.895,15.548,15.548,15.636,15.636,3.014,9.094,0.839,0.195,0.355,0.282,0.469,0.263,0.323,0.23,0.373,0.237,0.064,0.382,0.203,0.382,0.214,0.186,0.306,0.381,0.523,0.528,0.578,0.029,0.029,0.263,0.008,0.291,0.447,1.93,0.01,0.203,0.742,1.909,1.782,0.362,0.756,0.798,1.336,0.597,0.583,1.849,11.02,14.484,1.295,1.898,1.914,37.462,185.253,0.647,8.912,66.793,0.771,2.022,5.885,0,0.01,0,-0.088,5.937,0.491,4.72%,LVS,51783410
161844,90505,2014-12-31,2014-12-31,2015-04-30,23.913,0.159,10.895,14.938,14.938,15.023,15.023,2.896,8.739,0.839,0.195,0.355,0.282,0.469,0.263,0.323,0.23,0.373,0.237,0.064,0.382,0.203,0.382,0.214,0.186,0.306,0.381,0.523,0.528,0.578,0.029,0.029,0.263,0.008,0.291,0.447,1.93,0.01,0.203,0.742,1.909,1.782,0.362,0.756,0.798,1.336,0.597,0.583,1.849,11.02,14.484,1.295,1.898,1.914,37.462,185.253,0.647,8.912,66.793,0.771,2.022,5.885,0,0.01,0,-0.088,5.705,0.472,4.92%,LVS,51783410
161844,90505,2014-12-31,2015-03-31,2015-05-31,24.243,0.167,12.691,15.835,15.884,15.884,15.884,2.988,9.154,0.892,0.19,0.35,0.271,0.471,0.253,0.318,0.213,0.347,0.212,0.064,0.356,0.184,0.356,0.194,0.169,0.292,0.389,0.523,0.533,0.574,0.029,0.028,0.237,0.009,0.313,0.451,2.08,0.019,0.203,0.742,1.789,1.669,0.362,0.708,0.782,1.314,0.597,0.581,1.814,10.168,13.124,1.165,1.77,1.785,36.587,169.213,0.62,9.136,66.132,0.733,1.884,6.51,0,0.01,0,-0.084,5.543,0.732,5.12%,LVS,51783410
161844,90505,2014-12-31,2015-03-31,2015-06-30,25.073,0.167,12.691,16.377,16.428,16.428,16.428,3.09,9.468,0.892,0.19,0.35,0.271,0.471,0.253,0.318,0.213,0.347,0.212,0.064,0.356,0.184,0.356,0.194,0.169,0.292,0.389,0.523,0.533,0.574,0.029,0.028,0.237,0.009,0.313,0.451,2.08,0.019,0.203,0.742,1.789,1.669,0.362,0.708,0.782,1.314,0.597,0.581,1.814,10.168,13.124,1.165,1.77,1.785,36.587,169.213,0.62,9.136,66.132,0.733,1.884,6.51,0,0.01,0,-0.084,5.733,0.757,4.95%,LVS,51783410
161844,90505,2014-12-31,2015-03-31,2015-07-31,26.728,0.167,12.691,17.458,17.513,17.513,17.513,3.294,10.093,0.892,0.19,0.35,0.271,0.471,0.253,0.318,0.213,0.347,0.212,0.064,0.356,0.184,0.356,0.194,0.169,0.292,0.389,0.523,0.533,0.574,0.029,0.028,0.237,0.009,0.313,0.451,2.08,0.019,0.203,0.742,1.789,1.669,0.362,0.708,0.782,1.314,0.597,0.581,1.814,10.168,13.124,1.165,1.77,1.785,36.587,169.213,0.62,9.136,66.132,0.733,1.884,6.51,0,0.01,0,-0.084,6.111,0.807,4.64%,LVS,51783410
161844,90505,2014-12-31,2015-06-30,2015-08-31,20.511,0.173,12.387,15.566,15.618,15.618,15.618,2.862,9.163,0.904,0.184,0.347,0.265,0.471,0.246,0.312,0.204,0.321,0.2,0.064,0.329,0.172,0.329,0.181,0.159,0.279,0.389,0.524,0.529,0.574,0.029,0.029,0.229,0.009,0.314,0.448,2.184,0.01,0.201,0.743,1.707,1.539,0.362,0.659,0.776,1.315,0.597,0.579,1.814,9.442,12.143,1.138,1.735,1.751,37.528,163.399,0.592,8.949,66.403,0.699,1.799,6.561,0,0.01,0,-0.075,5.084,0.718,5.62%,LVS,51783410
161844,90505,2014-12-31,2015-06-30,2015-09-30,16.846,0.173,12.387,12.785,12.828,12.828,12.828,2.35,7.526,0.904,0.184,0.347,0.265,0.471,0.246,0.312,0.204,0.321,0.2,0.064,0.329,0.172,0.329,0.181,0.159,0.279,0.389,0.524,0.529,0.574,0.029,0.029,0.229,0.009,0.314,0.448,2.184,0.01,0.201,0.743,1.707,1.539,0.362,0.659,0.776,1.315,0.597,0.579,1.814,9.442,12.143,1.138,1.735,1.751,37.528,163.399,0.592,8.949,66.403,0.699,1.799,6.561,0,0.01,0,-0.075,4.175,0.59,6.85%,LVS,51783410
161844,90505,2014-12-31,2015-06-30,2015-10-31,21.966,0.173,12.387,16.67,16.726,16.726,16.726,3.065,9.813,0.904,0.184,0.347,0.265,0.471,0.246,0.312,0.204,0.321,0.2,0.064,0.329,0.172,0.329,0.181,0.159,0.279,0.389,0.524,0.529,0.574,0.029,0.029,0.229,0.009,0.314,0.448,2.184,0.01,0.201,0.743,1.707,1.539,0.362,0.659,0.776,1.315,0.597,0.579,1.814,9.442,12.143,1.138,1.735,1.751,37.528,163.399,0.592,8.949,66.403,0.699,1.799,6.561,0,0.01,0,-0.075,5.444,0.769,5.25%,LVS,51783410
161844,90505,2014-12-31,2015-09-30,2015-11-30,18.474,0.234,11.868,15.849,15.849,15.849,15.849,2.864,9.592,1.159,0.181,0.345,0.26,0.475,0.241,0.309,0.194,0.303,0.188,0.064,0.31,0.16,0.31,0.17,0.149,0.272,0.391,0.522,0.527,0.572,0.03,0.03,0.209,0.01,0.331,0.446,2.258,0.01,0.2,0.742,1.657,1.433,0.362,0.59,0.76,1.301,0.595,0.577,1.797,8.778,11.142,1.04,1.633,1.649,38.258,157.318,0.573,8.782,64.839,0.676,1.729,7.397,0,0.01,0,-0.067,4.962,0.747,5.90%,LVS,51783410
161844,90505,2014-12-31,2015-09-30,2015-12-31,18.382,0.234,11.868,15.77,15.77,15.77,15.77,2.85,9.544,1.159,0.181,0.345,0.26,0.475,0.241,0.309,0.194,0.303,0.188,0.064,0.31,0.16,0.31,0.17,0.149,0.272,0.391,0.522,0.527,0.572,0.03,0.03,0.209,0.01,0.331,0.446,2.258,0.01,0.2,0.742,1.657,1.433,0.362,0.59,0.76,1.301,0.595,0.577,1.797,8.778,11.142,1.04,1.633,1.649,38.258,157.318,0.573,8.782,64.839,0.676,1.729,7.397,0,0.01,0,-0.067,4.937,0.743,5.93%,LVS,51783410
161844,90505,2014-12-31,2015-09-30,2016-01-31,18.91,0.234,11.868,16.223,16.223,16.223,16.223,2.932,9.819,1.159,0.181,0.345,0.26,0.475,0.241,0.309,0.194,0.303,0.188,0.064,0.31,0.16,0.31,0.17,0.149,0.272,0.391,0.522,0.527,0.572,0.03,0.03,0.209,0.01,0.331,0.446,2.258,0.01,0.2,0.742,1.657,1.433,0.362,0.59,0.76,1.301,0.595,0.577,1.797,8.778,11.142,1.04,1.633,1.649,38.258,157.318,0.573,8.782,64.839,0.676,1.729,7.397,0,0.01,0,-0.067,5.079,0.764,5.76%,LVS,51783410
161844,90505,2015-12-31,2015-12-31,2016-02-29,18.813,0.201,11.319,19.547,19.547,19.547,19.547,3.283,11.121,1.054,0.168,0.335,0.246,0.477,0.224,0.297,0.181,0.273,0.172,0.09,0.28,0.14,0.28,0.154,0.135,0.265,0.383,0.527,0.532,0.579,0.03,0.03,0.174,0.012,0.351,0.451,2.419,0.01,0.196,0.746,1.588,1.4,0.274,0.557,0.74,1.335,0.599,0.584,1.844,7.718,9.829,0.888,1.447,1.465,39.241,145.218,0.539,8.413,54.838,0.657,1.715,10.207,0,0.011,0,-0.068,5.467,1.244,5.39%,LVS,51783410
161844,90505,2015-12-31,2015-12-31,2016-03-31,20.138,0.201,11.319,20.923,20.923,20.923,20.923,3.514,11.904,1.054,0.168,0.335,0.246,0.477,0.224,0.297,0.181,0.273,0.172,0.09,0.28,0.14,0.28,0.154,0.135,0.265,0.383,0.527,0.532,0.579,0.03,0.03,0.174,0.012,0.351,0.451,2.419,0.01,0.196,0.746,1.588,1.4,0.274,0.557,0.74,1.335,0.599,0.584,1.844,7.718,9.829,0.888,1.447,1.465,39.241,145.218,0.539,8.413,54.838,0.657,1.715,10.207,0,0.011,0,-0.068,5.852,1.331,5.57%,LVS,51783410
161844,90505,2015-12-31,2015-12-31,2016-04-30,17.594,0.201,11.319,18.279,18.279,18.279,18.279,3.07,10.401,1.054,0.168,0.335,0.246,0.477,0.224,0.297,0.181,0.273,0.172,0.09,0.28,0.14,0.28,0.154,0.135,0.265,0.383,0.527,0.532,0.579,0.03,0.03,0.174,0.012,0.351,0.451,2.419,0.01,0.196,0.746,1.588,1.4,0.274,0.557,0.74,1.335,0.599,0.584,1.844,7.718,9.829,0.888,1.447,1.465,39.241,145.218,0.539,8.413,54.838,0.657,1.715,10.207,0,0.011,0,-0.068,5.112,1.163,6.38%,LVS,51783410
161844,90505,2015-12-31,2016-03-31,2016-05-31,18.267,0.167,12.296,20.735,20.735,20.735,20.735,3.225,10.456,1.548,0.156,0.332,0.24,0.474,0.213,0.287,0.18,0.248,0.167,0.09,0.254,0.138,0.254,0.151,0.133,0.259,0.388,0.529,0.535,0.577,0.032,0.032,0.171,0.012,0.352,0.453,2.501,0.012,0.198,0.744,1.524,1.418,0.274,0.572,0.74,1.326,0.601,0.582,1.831,6.9,9.095,0.866,1.416,1.433,36.37,145.012,0.546,9.102,58.441,0.645,1.662,10.615,0,0.011,0,-0.083,5.37,1.906,6.23%,LVS,51783410
161844,90505,2015-12-31,2016-03-31,2016-06-30,17.181,0.167,12.296,19.502,19.502,19.502,19.502,3.034,9.834,1.548,0.156,0.332,0.24,0.474,0.213,0.287,0.18,0.248,0.167,0.09,0.254,0.138,0.254,0.151,0.133,0.259,0.388,0.529,0.535,0.577,0.032,0.032,0.171,0.012,0.352,0.453,2.501,0.012,0.198,0.744,1.524,1.418,0.274,0.572,0.74,1.326,0.601,0.582,1.831,6.9,9.095,0.866,1.416,1.433,36.37,145.012,0.546,9.102,58.441,0.645,1.662,10.615,0,0.011,0,-0.083,5.051,1.793,6.62%,LVS,51783410
161844,90505,2015-12-31,2016-03-31,2016-07-31,20.009,0.167,12.296,22.713,22.713,22.713,22.713,3.533,11.453,1.548,0.156,0.332,0.24,0.474,0.213,0.287,0.18,0.248,0.167,0.09,0.254,0.138,0.254,0.151,0.133,0.259,0.388,0.529,0.535,0.577,0.032,0.032,0.171,0.012,0.352,0.453,2.501,0.012,0.198,0.744,1.524,1.418,0.274,0.572,0.74,1.326,0.601,0.582,1.831,6.9,9.095,0.866,1.416,1.433,36.37,145.012,0.546,9.102,58.441,0.645,1.662,10.615,0,0.011,0,-0.083,5.883,2.088,5.69%,LVS,51783410
161844,90505,2015-12-31,2016-06-30,2016-08-31,19.644,0.192,12.089,23.684,23.684,24.374,24.374,3.588,10.916,1.905,0.147,0.333,0.238,0.48,0.202,0.278,0.177,0.232,0.163,0.09,0.238,0.129,0.238,0.147,0.129,0.258,0.382,0.538,0.546,0.585,0.032,0.032,0.158,0.013,0.348,0.462,2.584,0.014,0.195,0.747,1.504,1.485,0.274,0.585,0.739,1.368,0.609,0.591,1.886,6.358,8.698,0.812,1.324,1.341,33.639,137.894,0.537,9.691,54.735,0.635,1.662,13.258,0,0.011,0,-0.097,6.017,23.912,5.74%,LVS,51783410
161844,90505,2015-12-31,2016-06-30,2016-09-30,22.512,0.192,12.089,27.142,27.142,27.932,27.932,4.112,12.51,1.905,0.147,0.333,0.238,0.48,0.202,0.278,0.177,0.232,0.163,0.09,0.238,0.129,0.238,0.147,0.129,0.258,0.382,0.538,0.546,0.585,0.032,0.032,0.158,0.013,0.348,0.462,2.584,0.014,0.195,0.747,1.504,1.485,0.274,0.585,0.739,1.368,0.609,0.591,1.886,6.358,8.698,0.812,1.324,1.341,33.639,137.894,0.537,9.691,54.735,0.635,1.662,13.258,0,0.011,0,-0.097,6.895,27.403,5.01%,LVS,51783410
161844,90505,2015-12-31,2016-06-30,2016-10-31,22.645,0.192,12.089,27.302,27.302,28.097,28.097,4.136,12.584,1.905,0.147,0.333,0.238,0.48,0.202,0.278,0.177,0.232,0.163,0.09,0.238,0.129,0.238,0.147,0.129,0.258,0.382,0.538,0.546,0.585,0.032,0.032,0.158,0.013,0.348,0.462,2.584,0.014,0.195,0.747,1.504,1.485,0.274,0.585,0.739,1.368,0.609,0.591,1.886,6.358,8.698,0.812,1.324,1.341,33.639,137.894,0.537,9.691,54.735,0.635,1.662,13.258,0,0.011,0,-0.097,6.936,27.565,4.98%,LVS,51783410
